ACC_X,ACC_Y,ACC_Z,TIME,VOICE
8.445546,-0.2657564,4.402937,2017-05-04 11:20:39,29.47228412852894
8.51019,-0.28491,4.417302,2017-05-04 11:20:40,41.418024943935066
8.479065,-0.28491,4.3993454,2017-05-04 11:20:41,41.916607400692534
8.443152,-0.2681506,4.404134,2017-05-04 11:20:43,23.6672055710026
8.435969,-0.2777274,4.417302,2017-05-04 11:20:44,22.454586860969403
8.4587145,-0.2777274,4.413711,2017-05-04 11:20:45,31.213125492800863
8.441956,-0.28491,4.4125137,2017-05-04 11:20:46,76.63264925803044
8.445546,-0.272939,4.4125137,2017-05-04 11:20:47,60.273761412356286
8.494628,-0.2693477,4.402937,2017-05-04 11:20:48,46.755804188669494
8.463503,-0.272939,4.429273,2017-05-04 11:20:49,42.67671246481235
8.441956,-0.2861071,4.414908,2017-05-04 11:20:50,35.55608659005483
8.457518,-0.2789245,4.405331,2017-05-04 11:20:51,27.414470707864638
8.456321,-0.2765303,4.39336,2017-05-04 11:20:52,17.334981967378987
8.453926,-0.2753332,4.402937,2017-05-04 11:20:53,30.43899900385575
8.457518,-0.272939,4.417302,2017-05-04 11:20:54,75.59442612836804
8.453926,-0.2801216,4.4184995,2017-05-04 11:20:55,48.85199053859024
8.469488,-0.29328972,4.4101195,2017-05-04 11:20:56,32.197817540602706
8.469488,-0.2633622,4.394557,2017-05-04 11:20:57,26.088067366884875
8.471883,-0.29328972,4.425682,2017-05-04 11:20:58,25.41333479806311
8.465898,-0.2741361,4.408922,2017-05-04 11:20:59,26.84337528036956
8.457518,-0.2753332,4.3861775,2017-05-04 11:21:00,25.430936671625908
8.452729,-0.2813187,4.402937,2017-05-04 11:21:01,34.69220764599871
8.456321,-0.29688102,4.404134,2017-05-04 11:21:02,76.51459735545848
8.485051,-0.2885013,4.4196963,2017-05-04 11:21:03,54.389112780762744
8.463503,-0.2669535,4.405331,2017-05-04 11:21:04,45.35370004157707
8.462306,-0.2801216,4.408922,2017-05-04 11:21:05,39.22819168838944
8.461109,-0.2741361,4.394557,2017-05-04 11:21:06,33.03437715025933
8.431181,-0.2645593,4.408922,2017-05-04 11:21:07,43.571566941121425
8.459911,-0.2801216,4.4005427,2017-05-04 11:21:08,43.015629007706735
8.470686,-0.2741361,4.4208937,2017-05-04 11:21:09,39.607158314679964
