ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TEMP_2,TIME,VOICE
4.6244006,0.39264908,8.158242,0.021643776,-0.02905136,0.033457294,18.68,25.8,4.875193,0.43394905,8.49777,-0.25079262,-0.04129998,-0.33952773,0.15715472,-0.20501576,0.51742625,0.0,2016-12-29 19:08:51,62.92641454814653
4.596867,0.2813187,8.093599,-0.008180432,0.0028748824,0.011081147,18.68,25.8,4.819528,0.32291797,8.534431,-0.22266077,-0.041599255,-0.44083238,0.15052779,-0.20543927,0.5180983,0.0,2016-12-29 19:08:52,66.66010640115323
4.64116,0.2801216,8.0684595,0.0067359335,0.0039103194,-0.0070336745,18.68,25.8,4.820426,0.3357868,8.533383,-0.17926586,-0.05566519,-0.46492404,0.1510889,-0.20514874,0.51793796,0.0,2016-12-29 19:08:54,69.97023053988373
4.465186,0.08499416,8.137892,-0.2510554,0.20841366,-0.041127197,18.68,25.9,4.5570636,0.055964466,8.683171,-0.09187749,0.029029695,-0.54527944,0.12927268,-0.20140138,0.51439357,0.0,2016-12-29 19:08:55,72.27828006095149
3.3063924,-0.9947908,8.578424,0.11433163,-0.49148,-0.113567844,35.38,25.9,3.766229,-0.73247606,9.024794,-0.45983636,-0.26231474,-0.446369,0.051998794,-0.19275498,0.4310975,0.0,2016-12-29 19:08:56,72.00787466344642
6.191406,1.2952632,6.5241995,-0.43427795,0.39799878,-0.10717919,35.38,25.9,6.378602,0.9720459,7.3849154,-0.18719664,0.32321724,-0.8607155,0.09878547,-0.33720893,0.12483572,0.0,2016-12-29 19:08:57,71.74412807277415
6.169858,0.641646,6.573281,0.08450663,-4.2077946E-4,0.17724456,35.38,25.9,6.4962173,0.9060557,7.2901945,-0.32635963,-0.26440966,-0.71691376,0.099595204,-0.34406382,0.13322476,0.0,2016-12-29 19:08:58,70.4269027751944
6.527791,0.6356605,6.862979,0.0024823325,-0.0025619608,0.032366727,6.79,25.9,6.753145,0.7849989,7.0673842,-0.22535424,-0.14933833,-0.20440497,0.11189835,-0.3565664,0.17366812,0.0,2016-12-29 19:08:59,69.45737593598368
6.3063273,0.7026982,7.007828,0.0014168017,0.027269704,0.038758848,21.23,25.9,6.533926,0.6386533,7.2848077,-0.2275988,0.06404489,-0.2769792,0.09900159,-0.34463564,0.16923167,0.0,2016-12-29 19:09:00,69.36111899813439
6.3446345,0.5243302,6.9970546,0.0024820662,-4.269047E-4,-0.0017209346,21.23,25.9,6.5701385,0.52747256,7.2610154,-0.22550388,-0.0031423897,-0.26396075,0.09672811,-0.34702983,0.1777458,0.0,2016-12-29 19:09:01,70.44008592502632
